PRACTICE,SUB_CHAPTER,Items,NIC,ACT COST,QUANTITY,ClusterNumber
H84033,601022,180,565.82,529.33,15568,1
H84034,601022,201,1063.1,991.22,24269,1
H84039,601022,213,747.81,703.81,16454,1
H84040,601022,416,1600.28,1496.9,27725,1
H84041,601022,46,217.94,203.53,5391,0
H84042,601022,332,916.13,863.27,26690,1
H84043,601022,78,346.49,323.71,8652,1
H84044,601022,259,704.41,663.8,19621,0
H84048,601022,110,334.51,318.09,5502,0
H84050,601022,213,997.79,931.85,21636,1
H84051,601022,190,760.85,712.02,22261,1
H84053,601022,126,675.93,632.84,12110,1
H84055,601022,157,644.27,605.03,12450,1
H84057,601022,96,335.89,314.51,6398,0
H84059,601022,75,293.14,275.05,7096,1
H84060,601022,124,596.02,556.94,13656,0
H84061,601022,95,524.75,488.87,12306,0
H84062,601022,172,834.11,778.04,20076,1
H84608,601022,36,138.74,130.77,3416,1
H84618,601022,194,522.34,488.14,16947,1
H84619,601022,108,296.27,278.49,10166,0
H84623,601022,204,567.79,536.57,12488,1
H84625,601022,149,533.89,499.58,13769,1
H84629,601022,138,666.98,624.18,15672,1
H84630,601022,96,688.68,641.92,9380,0
H84632,601022,84,220.58,207.35,6020,1
H84635,601022,268,1193.31,1113.97,29038,1
H84639,601022,53,262.28,246.51,3620,0
H85001,601022,195,746.95,700.51,17438,0
H85002,601022,331,1056.85,996.33,23618,0
H85003,601022,247,740.61,700.06,15982,0
H85005,601022,598,1575.35,1501.42,32988,1
H85006,601022,189,663.53,624.14,14154,0
H85007,601022,381,1453.84,1371.78,21470,1
H85008,601022,225,715.21,673.47,16790,1
H85009,601022,199,859.8,801.97,21062,0
H85011,601022,401,1098.54,1039.31,25675,0
H85012,601022,418,1633.06,1533.3,30988,0
H85018,601022,192,794.94,743.72,19344,1
H85019,601022,242,817.33,766.28,18272,1
H85020,601022,727,2472,2319.18,53938,1
H85021,601022,209,957.56,895.86,18480,1
H85022,601022,154,791.14,741.32,16075,1
H85023,601022,288,922.35,869.43,20672,2
H85024,601022,373,1528.89,1433.42,37095,2
H85025,601022,351,2111.18,1967.38,35739,1
H85026,601022,161,681.46,638.73,15677,0
H85027,601022,87,718.62,667.71,12872,1
H85028,601022,190,735.17,691.35,14625,1
H85029,601022,333,1444.46,1353.31,31595,2
H85030,601022,333,1509.1,1411.01,30801,1
H85031,601022,364,1438.98,1348.46,32136,1
H85032,601022,96,491.92,458.45,11648,1
H85033,601022,225,1144.79,1066.39,30669,2
H85035,601022,121,592.15,554.09,10962,2
H85037,601022,389,1966.57,1835.8,46955,1
H85038,601022,372,1814.61,1689.86,44026,2
H85041,601022,433,1575,1486.07,33036,0
H85045,601022,449,1154.78,1105.88,21749,0
H85047,601022,464,1241.37,1173.49,31741,1
H85048,601022,466,1271.46,1198.47,33240,0
H85049,601022,93,327.48,308.59,9772,0
H85051,601022,167,1044.42,971.98,25256,0
H85052,601022,237,690.5,647.22,19532,2
H85053,601022,180,715.59,673.99,13971,1
H85054,601022,265,821.88,769.86,19640,1
H85055,601022,311,1090.41,1025.34,23976,1
H85057,601022,44,290.52,270.85,6496,0
H85061,601022,213,835.67,784.22,19608,0
H85063,601022,280,839.7,786.77,20796,3
H85065,601022,205,525.19,499.24,11676,2
H85066,601022,271,1143.57,1073.17,23874,0
H85067,601022,179,529.73,499.3,9072,0
H85069,601022,207,762.21,717.5,20415,0
H85070,601022,565,1952.15,1828.08,61206,2
H85072,601022,197,884.66,826.49,18811,1
H85075,601022,97,311.28,291.23,9053,0
H85076,601022,303,1305.18,1220.84,32358,1
H85077,601022,232,741.13,700.87,22120,1
H85078,601022,120,674.34,630.94,12706,2
H85082,601022,231,666.45,629.58,18424,1
H85087,601022,539,2248.9,2106.93,59806,2
H85088,601022,135,338.46,319.51,10302,1
H85090,601022,362,1142.02,1077.59,34865,2
H85092,601022,356,922.26,869.19,24776,2
H85095,601022,454,1425.63,1340.96,35077,0
H85100,601022,184,663.93,622.99,14988,0
H85101,601022,187,675.33,632.37,19017,1
H85103,601022,153,494,460.89,16446,0
H85105,601022,258,1163.57,1088.2,28248,1
H85110,601022,193,692.86,650.99,18212,2
H85111,601022,270,1119.72,1051.43,25434,0
H85112,601022,49,298.55,278.75,4516,0
H85113,601022,123,611.45,570.1,11884,1
H85114,601022,157,584.27,553.95,10111,0
H85115,601022,489,1830.15,1708.69,44476,1
H85116,601022,301,988.59,931.3,23882,0
H85618,601022,71,278.78,259.62,5460,1
H85634,601022,206,661.1,619.71,15722,0
H85637,601022,82,202.91,192.58,6065,2
H85649,601022,426,1827.86,1709.99,31895,0
H85653,601022,688,2079.67,1954.73,49378,1
H85656,601022,231,880.02,825.08,21902,1
H85659,601022,45,380.39,353.5,7072,0
H85662,601022,115,477.38,445.01,15070,1
H85664,601022,14,64.94,60.73,1568,0
H85665,601022,120,323.3,304.25,7895,2
H85680,601022,499,1421.83,1341.66,41858,0
H85682,601022,217,714.7,670.98,17856,0
H85683,601022,226,676.23,639.38,17192,0
H85686,601022,181,791.21,739.13,17905,1
H85693,601022,413,1146.1,1077.46,25210,0
H85695,601022,173,547.88,517.42,13543,2
J81002,601022,236,1575.84,1466.7,28630,3
J81003,601022,161,837.72,780.47,18046,1
J81004,601022,168,818.88,761.92,14752,1
J81005,601022,514,1865.82,1742.55,38546,3
J81006,601022,693,4604.9,4285.23,74266,3
J81009,601022,515,1561.97,1458.7,42118,3
J81010,601022,350,1988.19,1850.94,30816,3
J81011,601022,287,1252.52,1167.36,23674,3
J81012,601022,314,2214.78,2057.86,36621,1
J81013,601022,233,1347.02,1252.61,25472,1
J81014,601022,212,1125.7,1046.79,24092,3
J81016,601022,135,938.17,870.87,17758,3
J81017,601022,114,315.64,292.44,8029,3
J81018,601022,221,1116.31,1059.47,20808,1
J81019,601022,551,2149.91,2000.69,38917,3
J81020,601022,165,588.91,545.67,9086,3
J81021,601022,394,2602.19,2418.89,43817,0
J81022,601022,175,949.11,884.19,19209,3
J81025,601022,197,699.56,650.1,15729,3
J81027,601022,476,2412.36,2245.2,48343,3
J81028,601022,426,1789.78,1677.14,27371,3
J81029,601022,163,546.21,507.64,13244,3
J81030,601022,233,1035.42,964.4,19604,3
J81031,601022,173,954.16,887.17,18144,1
J81032,601022,178,637.58,593.84,13656,3
J81033,601022,349,2506.65,2327.6,44150,0
J81034,601022,233,1955.61,1816.16,27420,3
J81035,601022,137,550.81,510.45,10820,3
J81036,601022,174,1326.99,1232.7,21534,1
J81039,601022,122,1212.3,1125.53,19796,1
J81040,601022,149,646.2,601.2,12477,3
J81041,601022,239,1636.41,1519.64,32560,3
J81042,601022,147,1068.02,991.92,19191,1
J81044,601022,329,2243.52,2086.94,33780,1
J81045,601022,336,2145.83,2000.24,34053,1
J81046,601022,176,1230.99,1143.76,22847,3
J81047,601022,193,1515.8,1407.37,26414,1
J81048,601022,87,524.3,487.23,11348,3
J81049,601022,169,1023.68,951.54,19228,3
J81051,601022,305,1417.97,1320.66,33543,3
J81052,601022,165,899.96,837.37,16948,3
J81053,601022,138,589.79,546.38,10920,3
J81054,601022,111,731.52,679.29,15630,3
J81055,601022,288,1185,1103.52,27116,3
J81056,601022,585,3095.46,2884,49413,3
J81057,601022,190,1266.18,1177.82,19192,3
J81058,601022,352,1718.19,1601.54,29595,3
J81059,601022,122,1038.9,964.73,16408,1
J81061,601022,227,1562.99,1453.47,25270,3
J81062,601022,202,1163.44,1082.85,22220,1
J81064,601022,100,758.72,705.13,12726,3
J81066,601022,183,1236.64,1149.36,19852,1
J81067,601022,60,685.09,635.52,9220,1
J81068,601022,274,916.97,853.76,20877,3
J81069,601022,313,1223.36,1139.96,24579,3
J81070,601022,224,1326.58,1234.87,23842,1
J81071,601022,67,543.66,505.11,9540,3
J81072,601022,180,1092.17,1016.16,20106,0
J81073,601022,485,2095.75,1951.67,50395,3
J81074,601022,165,549.39,512.55,11602,3
J81075,601022,149,523.88,489.62,11780,3
J81076,601022,191,597.38,555.11,15160,3
J81077,601022,120,875.61,813.88,9936,3
J81078,601022,143,798.97,742.5,11788,3
J81081,601022,451,2151.86,2003.31,41058,3
J81082,601022,235,1094.83,1018.18,17836,3
J81083,601022,96,299.34,277.28,7504,3
J81086,601022,80,490.46,455.68,10622,1
J81087,601022,220,1282.72,1197.75,21940,1
J81609,601022,75,339.09,314.11,6840,3
J81612,601022,88,258.39,239.64,6664,3
J81613,601022,113,471.68,438.59,10862,1
J81616,601022,140,432.52,400.73,8631,3
J81620,601022,660,3103.26,2889.18,59284,3
J81621,601022,163,866.46,807.59,17585,3
J81625,601022,155,738.71,687.57,12754,1
J81626,601022,126,437.61,408.61,9368,3
J81628,601022,73,298.53,278.62,6174,3
J81631,601022,75,365.04,341.85,4760,3
J81633,601022,87,581.08,539.86,10080,1
J81634,601022,320,1932.9,1799,30319,0
J81637,601022,163,745.78,694.24,15464,3
J81644,601022,51,267.16,248.69,6062,3
J81646,601022,122,680.8,633.42,12184,3
J81647,601022,58,248.86,231.43,5488,3
J81648,601022,94,695.25,646.16,13050,1
J82001,601022,245,1025.78,956.31,28598,0
J82002,601022,252,1447.48,1345.1,35062,1
J82005,601022,82,416.36,387.9,7168,3
J82006,601022,297,1371.89,1279.53,31420,1
J82007,601022,339,1735.05,1612.87,35998,3
J82008,601022,159,1067.92,993.26,22160,3
J82009,601022,213,1853.25,1720.86,33117,3
J82010,601022,384,3343.71,3103.18,58394,1
J82012,601022,181,1195.01,1112.15,23744,3
J82015,601022,195,1585.89,1473.2,23306,1
J82016,601022,261,1011.19,939.05,19856,3
J82017,601022,243,1420.78,1320.16,33262,1
J82018,601022,347,1933.44,1801.96,37994,1
J82019,601022,186,1067.7,992.3,22900,1
J82020,601022,138,976.62,907.04,19700,1
J82021,601022,242,2332.83,2164.36,34768,3
J82022,601022,359,1373.48,1279.81,36936,1
J82023,601022,161,1335.88,1241.05,22636,1
J82024,601022,535,1931.91,1801.98,53433,0
J82025,601022,178,1524.69,1415.25,20122,1
J82026,601022,340,2571.17,2389.22,36678,3
J82028,601022,356,1505.14,1413.22,29728,1
J82029,601022,219,1007.63,940.13,15024,3
J82030,601022,196,1388.05,1288.67,30336,2
J82033,601022,161,1282.16,1191.67,24410,1
J82034,601022,354,1616.04,1501,24499,1
J82035,601022,251,1587.43,1476.61,35547,1
J82036,601022,92,274.44,254.22,5581,3
J82039,601022,284,1473.91,1373.94,28060,3
J82040,601022,256,1332.47,1239.16,37130,2
J82041,601022,224,1478.87,1374.21,25346,2
J82042,601022,509,2244.09,2094.07,37822,1
J82044,601022,166,1224.37,1137.08,24890,1
J82046,601022,312,1792,1672.67,29314,3
J82049,601022,502,3147.9,2924.11,71198,3
J82050,601022,257,1303.5,1212.18,30406,1
J82051,601022,290,1534.91,1438.66,27478,1
J82053,601022,163,1315.87,1222.38,16022,1
J82054,601022,193,568.92,527.92,16184,1
J82055,601022,227,1276.61,1188.42,26832,1
J82056,601022,602,4392.9,4080.11,89228,3
J82058,601022,391,1928.42,1799.08,33800,1
J82059,601022,218,920.82,856.25,19240,3
J82060,601022,306,1169.9,1101.37,21425,2
J82061,601022,198,1269.47,1180.34,17194,1
J82062,601022,270,1587.67,1476.24,39650,0
J82063,601022,174,1292.14,1200.67,23126,1
J82064,601022,264,1303.61,1211.02,24584,1
J82065,601022,274,1899.46,1768.63,29721,1
J82066,601022,405,3656.51,3393.79,51652,1
J82067,601022,216,1369.44,1271.95,32146,1
J82069,601022,506,2893.81,2694.54,43233,1
J82071,601022,194,1661.44,1542.87,24776,1
J82072,601022,223,1531.84,1423.06,30781,1
J82073,601022,286,1479.71,1381.53,23602,1
J82074,601022,271,1595.49,1482.31,30264,3
J82075,601022,183,842.1,783.19,17528,3
J82076,601022,401,2049.55,1906.79,44534,1
J82077,601022,362,1698.4,1584.58,35896,1
J82079,601022,163,788.05,730.78,12703,1
J82080,601022,31,221.66,205.72,3024,0
J82081,601022,473,1451.39,1362.2,32677,0
J82082,601022,297,1680.19,1563.99,29048,0
J82083,601022,1200,6922.63,6445.08,133066,1
J82084,601022,127,550.46,513.25,13382,3
J82085,601022,484,2328.2,2182.48,45399,2
J82087,601022,229,953.63,890.27,25473,1
J82088,601022,280,1336.01,1242.9,35106,1
J82089,601022,230,1471.77,1366.86,34207,1
J82090,601022,307,2710.48,2522.49,38352,0
J82092,601022,168,929.19,864.98,20469,1
J82094,601022,750,2904.12,2712.49,53186,1
J82097,601022,307,1780.5,1655.95,35518,3
J82098,601022,440,2801.08,2605.05,55913,1
J82099,601022,301,1300.28,1217.97,24464,1
J82101,601022,210,1105.51,1028.05,28664,1
J82102,601022,272,1755.12,1631.52,40733,1
J82103,601022,256,1617.12,1503.05,31984,1
J82104,601022,344,2466.85,2292.48,47519,3
J82106,601022,156,436.3,404.54,10129,1
J82110,601022,252,1688.46,1570.72,27076,1
J82112,601022,287,1671.31,1552.67,34768,1
J82114,601022,220,1297.15,1205.25,32228,2
J82115,601022,153,713.2,664.08,14114,0
J82116,601022,233,792.22,739.06,18071,1
J82117,601022,366,2409.64,2247.78,38443,0
J82119,601022,189,1078.45,1001.73,20444,3
J82120,601022,311,1497.33,1397.24,27094,1
J82121,601022,186,1171.88,1088.7,26798,1
J82122,601022,295,982.79,918.51,30001,2
J82123,601022,330,2144.85,1994.13,36770,1
J82124,601022,265,1071.81,996.82,21812,3
J82125,601022,256,1435.14,1336.02,32975,1
J82126,601022,111,559.38,520.33,13724,1
J82128,601022,178,932.04,866.95,25631,1
J82129,601022,175,772.39,720.57,13632,3
J82130,601022,300,2124.2,1973.32,41374,1
J82131,601022,458,1728.44,1611.52,35310,3
J82132,601022,436,2166.49,2018.21,40108,1
J82133,601022,172,976.71,909.24,20853,3
J82134,601022,739,5337.17,4962.51,101094,3
J82135,601022,196,1014.91,945.76,22523,1
J82136,601022,177,1143.54,1062.15,24260,1
J82138,601022,458,2270.54,2117.98,31486,1
J82139,601022,470,1813.45,1694.84,36789,3
J82141,601022,299,1449.3,1349.78,35582,3
J82142,601022,464,1490.55,1388.44,37923,1
J82143,601022,207,1529.25,1420.16,28803,1
J82144,601022,542,3342.07,3115.01,53611,1
J82145,601022,402,1931.77,1796.35,36705,3
J82146,601022,105,567.75,529.38,11510,3
J82147,601022,143,869.62,808.37,19180,1
J82149,601022,241,1485.57,1384.16,26493,0
J82150,601022,311,1549.06,1443.81,30389,3
J82151,601022,179,746.8,695.5,12498,3
J82152,601022,303,2115.89,1968.29,39268,1
J82154,601022,381,2916.09,2711.63,48982,3
J82155,601022,1508,6832.21,6399.04,131793,2
J82156,601022,142,1046.31,971.54,21432,3
J82157,601022,296,1518.96,1413.36,35003,3
J82161,601022,275,2309.01,2146.82,32773,3
J82163,601022,444,2676.89,2493.95,44678,3
J82164,601022,344,1041.9,976.45,21429,1
J82165,601022,53,536.05,497.71,11132,1
J82166,601022,350,1677.9,1561.55,31366,3
J82169,601022,99,927.71,861.35,15096,1
J82174,601022,175,1134.06,1056.43,22876,1
J82177,601022,81,443.48,414.19,9118,0
J82178,601022,333,1465.84,1365.25,35608,1
J82180,601022,117,600.41,559.06,12690,1
J82181,601022,356,1743.29,1623.59,38761,2
J82183,601022,104,491.1,457.19,12026,1
J82184,601022,75,394.97,366.87,9778,1
J82188,601022,73,512.69,478.59,7096,1
J82190,601022,1,8.52,7.9,56,1
J82192,601022,163,1009.12,939.44,19880,1
J82194,601022,356,2505.02,2330.68,43184,1
J82195,601022,132,799.58,742.68,20392,1
J82196,601022,385,2577.99,2396.01,51730,2
J82197,601022,110,454.08,421.09,9606,3
J82198,601022,138,585.34,545.81,13920,1
J82199,601022,20,142.27,132.53,2254,0
J82201,601022,132,1172.96,1089.13,19194,1
J82206,601022,100,618.77,574.5,16860,1
J82207,601022,105,570.99,530.78,16380,1
J82208,601022,230,779.57,727.15,23524,1
J82210,601022,271,1937.03,1801.4,35696,3
J82212,601022,96,472.25,440.41,11164,1
J82213,601022,146,700.95,652.07,19272,2
J82214,601022,198,982.06,912.86,14140,1
J82215,601022,163,1151.83,1069.33,22668,3
J82216,601022,210,1362.27,1265.4,28980,3
J82218,601022,246,1255.87,1168.43,22008,1
J82220,601022,233,1551.56,1447.54,18025,0
J82605,601022,42,161.49,150.47,3868,0
J82622,601022,651,3028.64,2821.89,72234,1
J82625,601022,114,686.9,637.67,10752,3
J82628,601022,167,581.53,540.27,10456,1
J82630,601022,144,722.68,675.01,12834,0
J82633,601022,170,808.41,752.12,15820,3
J82639,601022,166,732.43,680.9,13888,1
J82640,601022,176,681.39,636.43,13166,1
J82646,601022,311,1875.02,1745.45,26509,2
J82648,601022,114,734.31,683,11999,1
J82663,601022,30,177.92,165.58,4800,0
J82669,601022,174,886.14,823.87,19946,0
J83001,601022,380,2092.05,1947.11,45216,3
J83002,601022,429,1368.57,1280.65,32698,3
J83003,601022,225,1145.64,1065.73,27803,3
J83004,601022,127,344.03,320.41,9390,3
J83005,601022,291,1068.07,995.29,25754,1
J83006,601022,288,1325.58,1235.01,27840,3
J83007,601022,430,1795.03,1670.37,45045,1
J83008,601022,323,2208.12,2050.31,46332,1
J83009,601022,600,1758.25,1652.31,35238,3
J83010,601022,261,1116,1048.28,23496,1
J83011,601022,305,1343.26,1253.4,31367,3
J83013,601022,171,660.29,619.34,14641,3
J83014,601022,412,1416.32,1326.6,28110,1
J83016,601022,575,2830.27,2634.45,65827,1
J83018,601022,553,2733.82,2542.91,63825,3
J83019,601022,348,1099.35,1023,22001,3
J83021,601022,398,1734.05,1616.21,40740,1
J83022,601022,236,846.79,796.59,17551,1
J83023,601022,201,872.43,812.72,16330,1
J83024,601022,456,1328.99,1246.72,29852,2
J83025,601022,178,848.68,792.11,19824,2
J83026,601022,664,2532.31,2356.65,45389,1
J83027,601022,662,1999.73,1877.5,47413,2
J83029,601022,272,1077.79,1009.45,25745,3
J83030,601022,683,2304.22,2157.09,53017,3
J83031,601022,522,1603.29,1506.42,36095,2
J83033,601022,300,2250.66,2093.73,44566,2
J83034,601022,190,1015.62,944.08,21730,3
J83035,601022,508,1926.43,1796.49,46399,1
J83036,601022,330,1215.36,1138.31,29301,1
J83037,601022,402,1934.71,1797.82,40516,1
J83038,601022,535,1688.51,1582.25,43251,2
J83039,601022,278,1394.64,1297.62,33896,3
J83040,601022,455,2676.76,2488.02,52019,1
J83041,601022,367,1687.05,1578.94,36680,1
J83042,601022,383,2023.88,1881.94,43990,3
J83043,601022,277,1254.45,1168.72,20429,3
J83045,601022,254,1076.76,997.88,21427,1
J83046,601022,464,1512.48,1419.18,34202,1
J83047,601022,412,1295.47,1215.17,29461,1
J83048,601022,203,737.55,686.79,17724,1
J83049,601022,256,1207.44,1123.9,30513,1
J83050,601022,188,939.84,873.28,22196,1
J83052,601022,122,654.02,608.23,14833,1
J83053,601022,121,730.02,678.88,17414,3
J83054,601022,201,505.63,474.67,11508,3
J83055,601022,404,1268.14,1194.48,27852,1
J83056,601022,99,531.16,494.53,11239,3
J83057,601022,505,1932.87,1810.21,45849,1
J83058,601022,97,373.27,348.25,7392,3
J83059,601022,361,1199.89,1129.94,26348,3
J83060,601022,170,605.72,565.36,13606,3
J83063,601022,134,855.63,796.12,16626,0
J83064,601022,358,1647.84,1540.73,25967,1
J83601,601022,149,871.33,807.19,12705,3
J83603,601022,125,433.98,402.44,7924,1
J83609,601022,108,482.06,448.89,6720,3
J83615,601022,92,268.61,249.03,5670,1
J83618,601022,60,293.64,272,5019,1
J83619,601022,62,188.13,175.43,5628,3
J83625,601022,216,837.49,782.78,16801,1
J83629,601022,70,428.02,396.71,5292,3
J83630,601022,74,204.18,189.38,4352,3
J83632,601022,115,433.17,403.9,9776,1
J83633,601022,249,1142.84,1062.59,27288,1
J83636,601022,129,881.48,818.52,15932,1
J83644,601022,106,283.63,266.93,7679,1
J83645,601022,151,713.32,665.39,11582,1
J83646,601022,279,1323.94,1241,17286,1
J84003,601022,185,687.25,647.95,12628,3
J84004,601022,376,1352.19,1276.24,31628,3
J84005,601022,282,1242.94,1167.99,27112,3
J84007,601022,286,848.11,806.7,19339,3
J84008,601022,216,874.74,820.5,17901,3
J84010,601022,411,1584.35,1481.76,35467,3
J84011,601022,416,1442.12,1362.94,29225,1
J84012,601022,355,1326.69,1247.24,30247,1
J84013,601022,478,2080.29,1951.45,48771,3
J84014,601022,437,1562.99,1474.39,31467,3
J84015,601022,280,1829.24,1708.85,42348,3
J84016,601022,206,676.75,627.62,13982,3
J84017,601022,298,1036.47,982.25,24250,3
J84018,601022,92,464.59,435.8,6986,3
J84019,601022,469,1621.65,1516.59,41258,3
J84020,601022,110,633.93,589.07,13970,3
K81001,601022,221,1678.85,1559.05,35556,1
K81002,601022,290,1156.88,1076.31,29675,1
K81003,601022,350,1455.02,1351.77,29872,1
K81004,601022,426,1608.13,1498.57,36495,1
K81005,601022,201,745.73,696.84,15896,2
K81006,601022,316,2182.98,2026.62,46224,1
K81007,601022,148,534.46,499.19,12915,0
K81010,601022,104,503.48,468.5,10140,1
K81012,601022,296,1006.42,938.85,19805,1
K81014,601022,371,1785.19,1661.32,37876,1
K81015,601022,90,553.36,515.69,9903,1
K81017,601022,369,1327.02,1236.26,33084,1
K81018,601022,140,627.2,583.7,16946,1
K81019,601022,100,381.47,357.07,11144,1
K81020,601022,249,1649.31,1533.3,33049,1
K81021,601022,224,1231.17,1146.83,26066,1
K81022,601022,490,1711.73,1601.33,39962,1
K81023,601022,125,652.39,606.95,16386,3
K81024,601022,777,3097.05,2899.09,73544,2
K81025,601022,358,1275.04,1188.03,31922,1
K81026,601022,247,1133.01,1054.92,28476,2
K81027,601022,534,1611.31,1515.61,22940,1
K81028,601022,116,753.08,699.49,17620,1
K81030,601022,470,1992.15,1854.6,41882,1
K81032,601022,180,986.26,916.61,21892,1
K81034,601022,322,1436.68,1345.69,37301,0
K81036,601022,214,1219.08,1133.07,27925,1
K81039,601022,299,996.54,939.69,20624,2
K81040,601022,367,1956.51,1819.05,47910,0
K81041,601022,188,1095.77,1017.93,23128,1
K81042,601022,177,813.35,762.61,14494,1
K81043,601022,521,2195.74,2053.71,45672,2
K81045,601022,293,1671.84,1553.86,37920,1
K81046,601022,107,694.18,644.86,15244,1
K81047,601022,384,2309.82,2145.87,56252,1
K81048,601022,189,641.24,598.94,14538,0
K81050,601022,260,1228.77,1139.43,16887,1
K81051,601022,237,1356.08,1260.15,30891,1
K81052,601022,171,570.75,531.66,14284,1
K81055,601022,148,577.85,536.59,13020,1
K81056,601022,164,521.36,488.63,13150,1
K81057,601022,158,1441.82,1338.22,20850,1
K81059,601022,171,1337.58,1241.39,24780,1
K81060,601022,156,827.2,769.07,21208,1
K81062,601022,282,2349.1,2179.9,45288,0
K81063,601022,527,2147.2,1999.19,53140,1
K81066,601022,327,1339.09,1254.02,24778,1
K81067,601022,292,1525.16,1418.17,36699,1
K81068,601022,176,1203.86,1119.47,23724,1
K81069,601022,299,2078.31,1929.7,44178,1
K81070,601022,235,959.39,893.28,19949,1
K81073,601022,534,1880.01,1750.25,45558,1
K81074,601022,145,1108.08,1028.52,20932,0
K81075,601022,804,3319.5,3095.4,70486,0
K81076,601022,179,1318.19,1223.96,27184,3
K81077,601022,322,1243.95,1157.12,28640,1
K81078,601022,288,1297.8,1206.95,34966,1
K81080,601022,75,466.06,433.06,10360,1
K81081,601022,48,199.99,186.42,4676,0
K81082,601022,486,1977.35,1856.45,38654,0
K81083,601022,879,3343.47,3138.4,72978,2
K81084,601022,120,863.99,803.97,13002,1
K81085,601022,540,958.84,929.12,31621,2
K81086,601022,619,2467.76,2315.09,65651,2
K81087,601022,90,444.25,413.49,12150,0
K81089,601022,147,478.74,450.49,12301,2
K81092,601022,156,900.78,837.62,21090,1
K81094,601022,86,258.71,241.5,8910,0
K81097,601022,171,808.64,755.75,15310,1
K81100,601022,74,313.95,292.53,6846,0
K81102,601022,279,1262.27,1173.03,26716,1
K81103,601022,187,837.2,775.91,14756,1
K81605,601022,361,1094.04,1020.78,28856,0
K81607,601022,237,1073.61,1008.11,27410,2
K81608,601022,266,1522.19,1426.28,30639,2
K81610,601022,120,594.44,553.11,15338,0
K81613,601022,183,816.63,762.08,19302,2
K81616,601022,247,1100.32,1028.38,33036,2
K81622,601022,34,246.05,228.53,3724,1
K81630,601022,323,1372.63,1280.87,30673,1
K81633,601022,177,765.83,714.21,17148,0
K81636,601022,95,477.88,444.23,13480,0
K81638,601022,57,228.66,212.52,6600,0
K81640,601022,86,255.73,238.75,7912,0
K81644,601022,260,1486.24,1382.52,35195,0
K81645,601022,268,689.37,651.67,17702,0
K81647,601022,22,167.29,155.23,3892,0
K81651,601022,209,1048.21,977.56,21051,0
K81655,601022,102,582.82,541.42,11500,1
K81656,601022,60,457,424.24,8412,0
K81657,601022,53,222.29,206.86,5320,0
K82001,601022,186,1192.31,1109.17,27502,3
K82003,601022,410,2447.62,2278.67,54393,0
K82004,601022,196,1222.86,1135.64,32236,1
K82005,601022,100,1030.12,955.69,16750,3
K82006,601022,331,1614.06,1501.32,38446,1
K82007,601022,884,3221.25,2995.87,73133,1
K82008,601022,153,898.64,835.41,17918,1
K82009,601022,269,1710.58,1590.42,35816,3
K82010,601022,244,1188.07,1104.22,32872,1
K82011,601022,154,970.18,901.08,22890,1
K82012,601022,87,535.4,497.61,14214,1
K82013,601022,364,1818.24,1694.65,42013,1
K82014,601022,159,997.6,926.61,21676,1
K82015,601022,289,1551.35,1446.19,36355,1
K82016,601022,341,2006.17,1865.06,48441,1
K82017,601022,271,1293.91,1207.18,33269,1
K82018,601022,574,2631.11,2448.18,58686,0
K82019,601022,468,2305.89,2145.39,57903,0
K82020,601022,185,1034.5,962.41,28084,1
K82021,601022,304,2256.58,2095.06,42047,3
K82022,601022,268,1354.63,1258.29,32956,1
K82023,601022,395,2685.78,2493.7,62319,1
K82024,601022,273,1533.53,1426.48,34370,1
K82025,601022,334,1880.22,1755.31,43838,1
K82026,601022,410,2120.95,1980.84,39964,1
K82027,601022,210,983.34,918.18,23008,1
K82028,601022,186,1046.26,972.53,25702,3
K82029,601022,188,1270.58,1180.35,25193,1
K82030,601022,362,1986.21,1849.31,48244,1
K82031,601022,137,933.08,867.24,18450,1
K82032,601022,284,1885.74,1754.92,38456,0
K82033,601022,634,3012.82,2803.67,60489,1
K82035,601022,73,405.24,377.07,9460,1
K82036,601022,282,1717.09,1594.94,45678,1
K82037,601022,350,1668.27,1556.72,36592,1
K82038,601022,662,2995.5,2786.82,66216,1
K82039,601022,318,1742.69,1625.58,36990,1
K82040,601022,529,2080.22,1936.95,47905,1
K82042,601022,117,521.07,483.44,6636,1
K82043,601022,327,1544.12,1436.33,22408,3
K82044,601022,254,1308.85,1218.04,30450,0
K82045,601022,145,938.48,871.61,20284,3
K82046,601022,246,1560.38,1449.39,36340,1
K82047,601022,595,3076.41,2856.62,65122,1
K82048,601022,216,1203.05,1117.74,25136,1
K82049,601022,468,1978.27,1841.97,34516,3
K82050,601022,286,991.56,927.42,23012,2
K82051,601022,243,1313.05,1220.77,31119,1
K82053,601022,299,1829.31,1700.39,44007,1
K82054,601022,320,1371.8,1280.94,37799,2
K82055,601022,300,1414.26,1323.41,31158,1
K82057,601022,87,395.48,368.28,11564,1
K82058,601022,158,618.47,575.06,19068,1
K82059,601022,162,1237.64,1152.51,20947,1
K82060,601022,110,627.58,584.39,13650,1
K82061,601022,148,468.12,435.04,13580,1
K82062,601022,66,498.93,462.98,10136,0
K82064,601022,153,954.01,886.87,18006,0
K82065,601022,422,2514.98,2342.68,51521,0
K82066,601022,102,696.65,646.56,16044,1
K82067,601022,391,2199.11,2049.16,48224,1
K82068,601022,160,686.84,636.26,13590,1
K82070,601022,170,659.66,612.21,14084,1
K82073,601022,988,4635.61,4311.75,96652,1
